tweet_id,retweet_count,favorite_count,created_at
750381685133418496,26,667,2016-07-05 17:31:49+00:00
750147208377409536,872,2898,2016-07-05 02:00:06+00:00
750132105863102464,1174,3349,2016-07-05 01:00:05+00:00
750117059602808832,1204,4038,2016-07-05 00:00:18+00:00
750101899009982464,772,2835,2016-07-04 23:00:03+00:00
750086836815486976,490,2017,2016-07-04 22:00:12+00:00
750071704093859840,3019,7224,2016-07-04 21:00:04+00:00
750056684286914561,817,2943,2016-07-04 20:00:23+00:00
750041628174217216,564,2951,2016-07-04 19:00:33+00:00
750026558547456000,717,2516,2016-07-04 18:00:41+00:00
750011400160841729,819,2994,2016-07-04 17:00:26+00:00
749996283729883136,754,2818,2016-07-04 16:00:22+00:00
749981277374128128,2269,4764,2016-07-04 15:00:45+00:00
749774190421639168,1205,4335,2016-07-04 01:17:51+00:00
749417653287129088,1505,5648,2016-07-03 01:41:06+00:00
749403093750648834,489,2427,2016-07-03 00:43:15+00:00
749395845976588288,3142,7937,2016-07-03 00:14:27+00:00
749317047558017024,2038,5081,2016-07-02 19:01:20+00:00
749075273010798592,1878,5345,2016-07-02 03:00:36+00:00
749064354620928000,1400,4486,2016-07-02 02:17:13+00:00
749036806121881602,728,2878,2016-07-02 00:27:45+00:00
748977405889503236,3120,9995,2016-07-01 20:31:43+00:00
748932637671223296,2052,5394,2016-07-01 17:33:49+00:00
748705597323898880,871,2577,2016-07-01 02:31:39+00:00
748699167502000129,1452,4396,2016-07-01 02:06:06+00:00
748692773788876800,1223,3943,2016-07-01 01:40:41+00:00
748575535303884801,1799,5611,2016-06-30 17:54:50+00:00
748568946752774144,606,2034,2016-06-30 17:28:39+00:00
748346686624440324,1119,4838,2016-06-30 02:45:28+00:00
748337862848962560,3721,7024,2016-06-30 02:10:24+00:00
748324050481647620,689,3441,2016-06-30 01:15:31+00:00
748307329658011649,652,3434,2016-06-30 00:09:04+00:00
748220828303695873,7079,13091,2016-06-29 18:25:21+00:00
747963614829678593,1949,5357,2016-06-29 01:23:16+00:00
747933425676525569,2344,6159,2016-06-28 23:23:19+00:00
747885874273214464,876,2716,2016-06-28 20:14:22+00:00
747844099428986880,672,2614,2016-06-28 17:28:22+00:00
747816857231626240,1053,4488,2016-06-28 15:40:07+00:00
747651430853525504,143,1268,2016-06-28 04:42:46+00:00
747648653817413632,5303,11922,2016-06-28 04:31:44+00:00
747600769478692864,520,2160,2016-06-28 01:21:27+00:00
747594051852075008,945,3407,2016-06-28 00:54:46+00:00
747512671126323200,1470,5110,2016-06-27 19:31:23+00:00
747461612269887489,938,3581,2016-06-27 16:08:30+00:00
747439450712596480,1749,5023,2016-06-27 14:40:26+00:00
747242308580548608,2617,0,2016-06-27 01:37:04+00:00
747219827526344708,1433,4873,2016-06-27 00:07:44+00:00
747204161125646336,828,3117,2016-06-26 23:05:29+00:00
747103485104099331,3611,8855,2016-06-26 16:25:26+00:00
746906459439529985,269,2709,2016-06-26 03:22:31+00:00
746872823977771008,1935,5543,2016-06-26 01:08:52+00:00
746818907684614144,1591,4937,2016-06-25 21:34:37+00:00
746790600704425984,1456,4510,2016-06-25 19:42:08+00:00
746757706116112384,3544,8804,2016-06-25 17:31:25+00:00
746726898085036033,1633,5610,2016-06-25 15:29:00+00:00
746542875601690625,1739,4671,2016-06-25 03:17:46+00:00
746521445350707200,898,0,2016-06-25 01:52:36+00:00
746507379341139972,989,4333,2016-06-25 00:56:43+00:00
746369468511756288,1482,5740,2016-06-24 15:48:42+00:00
746131877086527488,1991,6365,2016-06-24 00:04:36+00:00
746056683365994496,737,3314,2016-06-23 19:05:49+00:00
745789745784041472,960,3649,2016-06-23 01:25:06+00:00
745712589599014916,2116,6478,2016-06-22 20:18:30+00:00
745433870967832576,2300,6516,2016-06-22 01:50:58+00:00
745422732645535745,2189,7927,2016-06-22 01:06:43+00:00
745314880350101504,2471,6585,2016-06-21 17:58:09+00:00
745074613265149952,3172,7244,2016-06-21 02:03:25+00:00
745057283344719872,2046,6735,2016-06-21 00:54:33+00:00
744995568523612160,566,2727,2016-06-20 20:49:19+00:00
744971049620602880,2434,7268,2016-06-20 19:11:53+00:00
744709971296780288,1430,5214,2016-06-20 01:54:27+00:00
744334592493166593,1924,6318,2016-06-19 01:02:50+00:00
744234799360020481,70332,144156,2016-06-18 18:26:18+00:00
744223424764059648,323,1526,2016-06-18 17:41:06+00:00
743980027717509120,1000,3881,2016-06-18 01:33:55+00:00
743895849529389061,875,3389,2016-06-17 19:59:26+00:00
743835915802583040,1860,0,2016-06-17 16:01:16+00:00
743609206067040256,1268,4148,2016-06-17 01:00:24+00:00
743595368194129920,5935,16886,2016-06-17 00:05:25+00:00
743545585370791937,859,3266,2016-06-16 20:47:36+00:00
743510151680958465,3409,7384,2016-06-16 18:26:48+00:00
743253157753532416,1114,3922,2016-06-16 01:25:36+00:00
743222593470234624,1728,5717,2016-06-15 23:24:09+00:00
743210557239623680,1232,3548,2016-06-15 22:36:19+00:00
742534281772302336,3264,6533,2016-06-14 01:49:03+00:00
742528092657332225,1790,4088,2016-06-14 01:24:27+00:00
742465774154047488,3584,6723,2016-06-13 21:16:49+00:00
742423170473463808,3408,9055,2016-06-13 18:27:32+00:00
742385895052087300,1770,6266,2016-06-13 15:59:24+00:00
742161199639494656,1238,3987,2016-06-13 01:06:33+00:00
742150209887731712,1393,4695,2016-06-13 00:22:53+00:00
741793263812808706,1380,4211,2016-06-12 00:44:30+00:00
741743634094141440,2486,7534,2016-06-11 21:27:17+00:00
741438259667034112,744,3405,2016-06-11 01:13:51+00:00
741303864243200000,2907,8104,2016-06-10 16:19:48+00:00
741099773336379392,5002,9186,2016-06-10 02:48:49+00:00
741067306818797568,2801,8832,2016-06-10 00:39:48+00:00
740995100998766593,2458,5806,2016-06-09 19:52:53+00:00
740711788199743490,858,3137,2016-06-09 01:07:06+00:00
740699697422163968,705,2645,2016-06-09 00:19:04+00:00
740676976021798912,6182,16769,2016-06-08 22:48:46+00:00
740373189193256964,12087,32412,2016-06-08 02:41:38+00:00
740365076218183684,384,2240,2016-06-08 02:09:24+00:00
740359016048689152,794,3041,2016-06-08 01:45:19+00:00
740214038584557568,1778,6164,2016-06-07 16:09:13+00:00
739979191639244800,5364,18441,2016-06-07 00:36:02+00:00
739932936087216128,982,3740,2016-06-06 21:32:13+00:00
739844404073074688,785,3513,2016-06-06 15:40:26+00:00
739623569819336705,1236,3485,2016-06-06 01:02:55+00:00
739606147276148736,1487,4976,2016-06-05 23:53:41+00:00
739544079319588864,19186,36335,2016-06-05 19:47:03+00:00
739485634323156992,2633,6580,2016-06-05 15:54:48+00:00
739238157791694849,52631,106714,2016-06-04 23:31:25+00:00
738891149612572673,6,89,2016-06-04 00:32:32+00:00
738885046782832640,1042,3495,2016-06-04 00:08:17+00:00
738883359779196928,718,3032,2016-06-04 00:01:35+00:00
738537504001953792,1392,4689,2016-06-03 01:07:16+00:00
738402415918125056,737,2996,2016-06-02 16:10:29+00:00
738184450748633089,1103,3955,2016-06-02 01:44:22+00:00
738166403467907072,3024,8044,2016-06-02 00:32:39+00:00
738156290900254721,581,2274,2016-06-01 23:52:28+00:00
737826014890496000,1601,4820,2016-06-01 02:00:04+00:00
737800304142471168,3161,9236,2016-06-01 00:17:54+00:00
737678689543020544,1192,4622,2016-05-31 16:14:39+00:00
737445876994609152,4040,9414,2016-05-31 00:49:32+00:00
737322739594330112,728,3313,2016-05-30 16:40:14+00:00
737310737551491075,6724,13466,2016-05-30 15:52:33+00:00
736736130620620800,1536,3864,2016-05-29 01:49:16+00:00
736392552031657984,6630,16269,2016-05-28 03:04:00+00:00
736365877722001409,1110,3652,2016-05-28 01:18:00+00:00
736225175608430592,2533,7467,2016-05-27 15:58:54+00:00
736010884653420544,2694,7224,2016-05-27 01:47:23+00:00
735991953473572864,1032,3287,2016-05-27 00:32:10+00:00
735648611367784448,1005,3720,2016-05-26 01:47:51+00:00
735635087207878657,2130,5643,2016-05-26 00:54:06+00:00
735274964362878976,4530,12008,2016-05-25 01:03:06+00:00
735256018284875776,801,3051,2016-05-24 23:47:49+00:00
735137028879360001,876,2874,2016-05-24 15:55:00+00:00
734912297295085568,471,2535,2016-05-24 01:02:00+00:00
734787690684657664,5739,11522,2016-05-23 16:46:51+00:00
734776360183431168,487,2317,2016-05-23 16:01:50+00:00
734559631394082816,353,1374,2016-05-23 01:40:38+00:00
733828123016450049,714,3291,2016-05-21 01:13:53+00:00
733822306246479872,921,3384,2016-05-21 00:50:46+00:00
733482008106668032,851,2876,2016-05-20 02:18:32+00:00
733460102733135873,1135,3857,2016-05-20 00:51:30+00:00
733109485275860992,15453,49178,2016-05-19 01:38:16+00:00
732732193018155009,481,2222,2016-05-18 00:39:02+00:00
732726085725589504,794,3286,2016-05-18 00:14:46+00:00
732585889486888962,712,3345,2016-05-17 14:57:41+00:00
732375214819057664,2274,7408,2016-05-17 01:00:32+00:00
732005617171337216,4861,13649,2016-05-16 00:31:53+00:00
731285275100512256,899,3212,2016-05-14 00:49:30+00:00
731156023742988288,1140,3539,2016-05-13 16:15:54+00:00
730924654643314689,1781,5621,2016-05-13 00:56:32+00:00
730573383004487680,1906,4447,2016-05-12 01:40:42+00:00
730427201120833536,937,3195,2016-05-11 15:59:50+00:00
730211855403241472,956,3479,2016-05-11 01:44:07+00:00
730196704625098752,1700,4429,2016-05-11 00:43:55+00:00
729854734790754305,1009,3706,2016-05-10 02:05:03+00:00
729838605770891264,338,1598,2016-05-10 01:00:58+00:00
729823566028484608,1122,3641,2016-05-10 00:01:12+00:00
729463711119904772,2082,5306,2016-05-09 00:11:16+00:00
729113531270991872,287,1735,2016-05-08 00:59:46+00:00
728986383096946689,736,2876,2016-05-07 16:34:32+00:00
728760639972315136,1536,4274,2016-05-07 01:37:30+00:00
728751179681943552,614,2531,2016-05-07 00:59:55+00:00
728653952833728512,944,3051,2016-05-06 18:33:34+00:00
728409960103686147,1820,4487,2016-05-06 02:24:02+00:00
728387165835677696,875,3418,2016-05-06 00:53:27+00:00
728046963732717569,1080,3921,2016-05-05 02:21:37+00:00
728035342121635841,1507,4146,2016-05-05 01:35:26+00:00
728015554473250816,989,3778,2016-05-05 00:16:48+00:00
727685679342333952,573,2719,2016-05-04 02:26:00+00:00
727644517743104000,1584,5366,2016-05-03 23:42:26+00:00
727524757080539137,1079,4097,2016-05-03 15:46:33+00:00
727314416056803329,670,3060,2016-05-03 01:50:44+00:00
727286334147182592,744,2818,2016-05-02 23:59:09+00:00
727175381690781696,1238,3584,2016-05-02 16:38:15+00:00
727155742655025152,1194,3317,2016-05-02 15:20:13+00:00
726935089318363137,2198,6274,2016-05-02 00:43:25+00:00
726887082820554753,1365,3524,2016-05-01 21:32:40+00:00
726828223124897792,911,3298,2016-05-01 17:38:46+00:00
726224900189511680,1042,4073,2016-04-30 01:41:23+00:00
725842289046749185,2410,6513,2016-04-29 00:21:01+00:00
725786712245440512,1240,3840,2016-04-28 20:40:11+00:00
725729321944506368,1603,4785,2016-04-28 16:52:08+00:00
725458796924002305,554,1299,2016-04-27 22:57:10+00:00
724983749226668032,1165,3436,2016-04-26 15:29:30+00:00
724771698126512129,566,2148,2016-04-26 01:26:53+00:00
724405726123311104,1508,4857,2016-04-25 01:12:38+00:00
724049859469295616,1615,3969,2016-04-24 01:38:33+00:00
724046343203856385,512,2453,2016-04-24 01:24:35+00:00
724004602748780546,1387,3827,2016-04-23 22:38:43+00:00
723912936180330496,1123,3581,2016-04-23 16:34:28+00:00
723688335806480385,2636,7027,2016-04-23 01:41:59+00:00
723673163800948736,812,2784,2016-04-23 00:41:42+00:00
723179728551723008,1685,4852,2016-04-21 16:00:57+00:00
722974582966214656,1428,3756,2016-04-21 02:25:47+00:00
722613351520608256,1492,4574,2016-04-20 02:30:23+00:00
721503162398597120,1640,4210,2016-04-17 00:58:53+00:00
721001180231503872,551,2339,2016-04-15 15:44:11+00:00
720785406564900865,698,2855,2016-04-15 01:26:47+00:00
720775346191278080,564,2250,2016-04-15 00:46:48+00:00
720415127506415616,1355,3783,2016-04-14 00:55:25+00:00
720389942216527872,2259,5851,2016-04-13 23:15:21+00:00
720340705894408192,872,2617,2016-04-13 19:59:42+00:00
720059472081784833,1016,3545,2016-04-13 01:22:10+00:00
720043174954147842,1813,4561,2016-04-13 00:17:25+00:00
719991154352222208,1589,4473,2016-04-12 20:50:42+00:00
719704490224398336,1293,4170,2016-04-12 01:51:36+00:00
719551379208073216,1707,4638,2016-04-11 15:43:12+00:00
719367763014393856,686,2597,2016-04-11 03:33:34+00:00
719339463458033665,1117,4082,2016-04-11 01:41:07+00:00
719332531645071360,854,3177,2016-04-11 01:13:34+00:00
718971898235854848,984,3198,2016-04-10 01:20:33+00:00
718939241951195136,1580,4793,2016-04-09 23:10:47+00:00
718631497683582976,7202,17292,2016-04-09 02:47:55+00:00
718613305783398402,427,2253,2016-04-09 01:35:37+00:00
718540630683709445,920,2245,2016-04-08 20:46:50+00:00
718460005985447936,473,2501,2016-04-08 15:26:28+00:00
718454725339934721,1375,4498,2016-04-08 15:05:29+00:00
718246886998687744,446,1758,2016-04-08 01:19:36+00:00
718234618122661888,912,3559,2016-04-08 00:30:51+00:00
717841801130979328,542,2268,2016-04-06 22:29:56+00:00
717790033953034240,985,2630,2016-04-06 19:04:14+00:00
717537687239008257,1657,5302,2016-04-06 02:21:30+00:00
717428917016076293,405,1476,2016-04-05 19:09:17+00:00
717421804990701568,756,2886,2016-04-05 18:41:02+00:00
717047459982213120,1733,5788,2016-04-04 17:53:31+00:00
717009362452090881,867,2972,2016-04-04 15:22:08+00:00
716802964044845056,1048,3956,2016-04-04 01:41:58+00:00
716791146589110272,1457,7736,2016-04-04 00:55:01+00:00
716730379797970944,395,1132,2016-04-03 20:53:33+00:00
716447146686459905,5299,11959,2016-04-03 02:08:05+00:00
716439118184652801,189,2193,2016-04-03 01:36:11+00:00
716285507865542656,962,2549,2016-04-02 15:25:47+00:00
716080869887381504,1702,6234,2016-04-02 01:52:38+00:00
715928423106027520,792,2928,2016-04-01 15:46:52+00:00
715758151270801409,1282,3406,2016-04-01 04:30:16+00:00
715733265223708672,1524,4272,2016-04-01 02:51:22+00:00
715704790270025728,511,2553,2016-04-01 00:58:13+00:00
715696743237730304,1160,3608,2016-04-01 00:26:15+00:00
715680795826982913,1441,3957,2016-03-31 23:22:53+00:00
715360349751484417,1408,5023,2016-03-31 02:09:32+00:00
715342466308784130,621,2787,2016-03-31 00:58:29+00:00
715220193576927233,585,2205,2016-03-30 16:52:36+00:00
715200624753819648,1682,4744,2016-03-30 15:34:51+00:00
715009755312439296,1104,3814,2016-03-30 02:56:24+00:00
714982300363173890,931,3421,2016-03-30 01:07:18+00:00
714962719905021952,3829,6734,2016-03-29 23:49:30+00:00
714957620017307648,1277,3804,2016-03-29 23:29:14+00:00
714631576617938945,894,3014,2016-03-29 01:53:39+00:00
714606013974974464,827,3338,2016-03-29 00:12:05+00:00
714485234495041536,1006,2447,2016-03-28 16:12:09+00:00
714258258790387713,666,2812,2016-03-28 01:10:13+00:00
714251586676113411,757,3021,2016-03-28 00:43:43+00:00
714214115368108032,796,2110,2016-03-27 22:14:49+00:00
714141408463036416,1277,3998,2016-03-27 17:25:54+00:00
713919462244790272,720,3036,2016-03-27 02:43:58+00:00
713909862279876608,483,1746,2016-03-27 02:05:49+00:00
713900603437621249,660,2609,2016-03-27 01:29:02+00:00
713761197720473600,1237,4452,2016-03-26 16:15:05+00:00
713411074226274305,1184,4088,2016-03-25 17:03:49+00:00
713177543487135744,2586,6634,2016-03-25 01:35:51+00:00
713175907180089344,1328,4074,2016-03-25 01:29:21+00:00
712809025985978368,6071,17498,2016-03-24 01:11:29+00:00
712717840512598017,4500,11296,2016-03-23 19:09:09+00:00
712668654853337088,1097,3816,2016-03-23 15:53:42+00:00
712438159032893441,1414,4897,2016-03-23 00:37:48+00:00
712309440758808576,24,222,2016-03-22 16:06:19+00:00
712097430750289920,930,3453,2016-03-22 02:03:52+00:00
712092745624633345,811,2698,2016-03-22 01:45:15+00:00
712085617388212225,434,3013,2016-03-22 01:16:55+00:00
712065007010385924,567,2071,2016-03-21 23:55:01+00:00
711998809858043904,120,0,2016-03-21 19:31:59+00:00
711968124745228288,2089,7404,2016-03-21 17:30:03+00:00
711743778164514816,906,2615,2016-03-21 02:38:34+00:00
711732680602345472,3683,8064,2016-03-21 01:54:29+00:00
711694788429553666,16576,30191,2016-03-20 23:23:54+00:00
711652651650457602,819,3537,2016-03-20 20:36:28+00:00
711363825979756544,1015,3317,2016-03-20 01:28:47+00:00
711306686208872448,676,3037,2016-03-19 21:41:44+00:00
711008018775851008,559,2735,2016-03-19 01:54:56+00:00
710997087345876993,1258,4205,2016-03-19 01:11:29+00:00
710844581445812225,610,2348,2016-03-18 15:05:29+00:00
710833117892898816,476,2462,2016-03-18 14:19:56+00:00
710658690886586372,512,2131,2016-03-18 02:46:49+00:00
710609963652087808,2150,4419,2016-03-17 23:33:12+00:00
710588934686908417,1696,4163,2016-03-17 22:09:38+00:00
710296729921429505,668,2196,2016-03-17 02:48:31+00:00
710283270106132480,478,1991,2016-03-17 01:55:02+00:00
710272297844797440,1137,4136,2016-03-17 01:11:26+00:00
710269109699739648,1012,2191,2016-03-17 00:58:46+00:00
710153181850935296,808,2673,2016-03-16 17:18:07+00:00
710140971284037632,799,2511,2016-03-16 16:29:35+00:00
710117014656950272,1778,5015,2016-03-16 14:54:24+00:00
709918798883774466,992,3220,2016-03-16 01:46:45+00:00
709901256215666688,92,607,2016-03-16 00:37:03+00:00
709852847387627521,1086,3225,2016-03-15 21:24:41+00:00
709566166965075968,1070,3250,2016-03-15 02:25:31+00:00
709556954897764353,974,3014,2016-03-15 01:48:55+00:00
709519240576036864,219,1384,2016-03-14 23:19:03+00:00
709449600415961088,517,2021,2016-03-14 18:42:20+00:00
709409458133323776,616,2421,2016-03-14 16:02:49+00:00
709225125749587968,520,2198,2016-03-14 03:50:21+00:00
709207347839836162,5169,11393,2016-03-14 02:39:42+00:00
709198395643068416,589,2259,2016-03-14 02:04:08+00:00
709179584944730112,608,1851,2016-03-14 00:49:23+00:00
709158332880297985,363,1872,2016-03-13 23:24:56+00:00
709042156699303936,1476,4312,2016-03-13 15:43:18+00:00
708853462201716736,592,1668,2016-03-13 03:13:29+00:00
708845821941387268,801,2739,2016-03-13 02:43:08+00:00
708834316713893888,448,1546,2016-03-13 01:57:25+00:00
708810915978854401,6239,15188,2016-03-13 00:24:26+00:00
708738143638450176,737,2533,2016-03-12 19:35:15+00:00
708711088997666817,638,2328,2016-03-12 17:47:45+00:00
708479650088034305,616,2337,2016-03-12 02:28:06+00:00
708469915515297792,729,2848,2016-03-12 01:49:25+00:00
708400866336894977,9043,14633,2016-03-11 21:15:02+00:00
708356463048204288,1198,3297,2016-03-11 18:18:36+00:00
708349470027751425,676,2185,2016-03-11 17:50:48+00:00
708149363256774660,1412,3979,2016-03-11 04:35:39+00:00
708130923141795840,784,3090,2016-03-11 03:22:23+00:00
708119489313951744,896,2472,2016-03-11 02:36:57+00:00
708109389455101952,501,1797,2016-03-11 01:56:49+00:00
708026248782585858,1747,4058,2016-03-10 20:26:26+00:00
707995814724026368,1013,2859,2016-03-10 18:25:30+00:00
707983188426153984,2,45,2016-03-10 17:35:20+00:00
707969809498152960,866,2481,2016-03-10 16:42:10+00:00
707776935007539200,871,3008,2016-03-10 03:55:45+00:00
707741517457260545,554,2289,2016-03-10 01:35:01+00:00
707738799544082433,2197,3725,2016-03-10 01:24:13+00:00
707693576495472641,915,3116,2016-03-09 22:24:31+00:00
707629649552134146,781,2348,2016-03-09 18:10:30+00:00
707610948723478529,5708,15552,2016-03-09 16:56:11+00:00
707420581654872064,632,2067,2016-03-09 04:19:44+00:00
707411934438625280,543,2116,2016-03-09 03:45:22+00:00
707387676719185920,1144,3210,2016-03-09 02:08:59+00:00
707377100785885184,975,3006,2016-03-09 01:26:57+00:00
707315916783140866,577,2282,2016-03-08 21:23:50+00:00
707297311098011648,707,2579,2016-03-08 20:09:54+00:00
707059547140169728,619,2395,2016-03-08 04:25:07+00:00
707038192327901184,716,2012,2016-03-08 03:00:15+00:00
707021089608753152,1220,3717,2016-03-08 01:52:18+00:00
707014260413456384,538,2103,2016-03-08 01:25:10+00:00
706904523814649856,7103,13395,2016-03-07 18:09:06+00:00
706901761596989440,521,1877,2016-03-07 17:58:08+00:00
706681918348251136,889,3020,2016-03-07 03:24:33+00:00
706644897839910912,982,2337,2016-03-07 00:57:27+00:00
706593038911545345,580,1979,2016-03-06 21:31:22+00:00
706538006853918722,1286,3180,2016-03-06 17:52:42+00:00
706516534877929472,929,2866,2016-03-06 16:27:23+00:00
706346369204748288,841,3161,2016-03-06 05:11:12+00:00
706310011488698368,7117,19485,2016-03-06 02:46:44+00:00
706291001778950144,434,1563,2016-03-06 01:31:11+00:00
706265994973601792,847,2512,2016-03-05 23:51:49+00:00
706169069255446529,2000,3572,2016-03-05 17:26:40+00:00
706166467411222528,1445,4710,2016-03-05 17:16:20+00:00
706153300320784384,343,1352,2016-03-05 16:24:01+00:00
705975130514706432,661,2855,2016-03-05 04:36:02+00:00
705970349788291072,794,2913,2016-03-05 04:17:02+00:00
705898680587526145,494,2174,2016-03-04 23:32:15+00:00
705786532653883392,466,1787,2016-03-04 16:06:36+00:00
705591895322394625,1026,2901,2016-03-04 03:13:11+00:00
705475953783398401,823,2733,2016-03-03 19:32:29+00:00
705442520700944385,1455,4054,2016-03-03 17:19:38+00:00
705428427625635840,1515,3500,2016-03-03 16:23:38+00:00
705239209544720384,676,2765,2016-03-03 03:51:44+00:00
705223444686888960,712,2368,2016-03-03 02:49:06+00:00
705102439679201280,472,1955,2016-03-02 18:48:16+00:00
705066031337840642,556,2006,2016-03-02 16:23:36+00:00
704871453724954624,1014,3954,2016-03-02 03:30:25+00:00
704859558691414016,476,2067,2016-03-02 02:43:09+00:00
704847917308362754,1363,4682,2016-03-02 01:56:53+00:00
704819833553219584,896,2440,2016-03-02 00:05:17+00:00
704761120771465216,2617,6115,2016-03-01 20:11:59+00:00
704499785726889984,901,2652,2016-03-01 02:53:32+00:00
704491224099647488,71,689,2016-03-01 02:19:31+00:00
704480331685040129,978,3138,2016-03-01 01:36:14+00:00
704364645503647744,3225,7316,2016-02-29 17:56:32+00:00
704347321748819968,313,1441,2016-02-29 16:47:42+00:00
704134088924532736,411,1383,2016-02-29 02:40:23+00:00
704113298707505153,519,1712,2016-02-29 01:17:46+00:00
704054845121142784,841,2688,2016-02-28 21:25:30+00:00
703774238772166656,404,1698,2016-02-28 02:50:28+00:00
703769065844768768,1018,3004,2016-02-28 02:29:55+00:00
703631701117943808,600,2355,2016-02-27 17:24:05+00:00
703611486317502464,1379,3533,2016-02-27 16:03:45+00:00
703425003149250560,1217,3488,2016-02-27 03:42:44+00:00
703407252292673536,623,2250,2016-02-27 02:32:12+00:00
703382836347330562,1026,3210,2016-02-27 00:55:11+00:00
703356393781329922,344,1760,2016-02-26 23:10:06+00:00
703268521220972544,494,1822,2016-02-26 17:20:56+00:00
703079050210877440,2796,6795,2016-02-26 04:48:02+00:00
703041949650034688,11285,24278,2016-02-26 02:20:37+00:00
702932127499816960,650,2363,2016-02-25 19:04:13+00:00
702899151802126337,411,1479,2016-02-25 16:53:11+00:00
702684942141153280,963,2968,2016-02-25 02:42:00+00:00
702671118226825216,506,2016,2016-02-25 01:47:04+00:00
702598099714314240,3127,11297,2016-02-24 20:56:55+00:00
702539513671897089,864,2636,2016-02-24 17:04:07+00:00
702332542343577600,1385,2925,2016-02-24 03:21:41+00:00
702321140488925184,948,3016,2016-02-24 02:36:23+00:00
702276748847800320,694,2273,2016-02-23 23:39:59+00:00
702217446468493312,1222,4379,2016-02-23 19:44:20+00:00
701981390485725185,888,3151,2016-02-23 04:06:20+00:00
701952816642965504,927,3533,2016-02-23 02:12:47+00:00
701889187134500865,1254,3236,2016-02-22 21:59:57+00:00
701805642395348998,1503,3108,2016-02-22 16:27:58+00:00
701601587219795968,415,1921,2016-02-22 02:57:08+00:00
701570477911896070,837,2570,2016-02-22 00:53:31+00:00
701545186879471618,549,2445,2016-02-21 23:13:01+00:00
701214700881756160,4624,11250,2016-02-21 01:19:47+00:00
700890391244103680,509,2035,2016-02-20 03:51:05+00:00
700864154249383937,555,2391,2016-02-20 02:06:50+00:00
700847567345688576,449,2267,2016-02-20 01:00:55+00:00
700796979434098688,855,2249,2016-02-19 21:39:54+00:00
700747788515020802,8413,20963,2016-02-19 18:24:26+00:00
700518061187723268,720,2388,2016-02-19 03:11:35+00:00
700505138482569216,521,2096,2016-02-19 02:20:14+00:00
700462010979500032,1622,3777,2016-02-18 23:28:52+00:00
700167517596164096,652,2424,2016-02-18 03:58:39+00:00
700151421916807169,607,2048,2016-02-18 02:54:41+00:00
700143752053182464,2427,6899,2016-02-18 02:24:13+00:00
700062718104104960,611,2444,2016-02-17 21:02:13+00:00
700029284593901568,528,1911,2016-02-17 18:49:22+00:00
700002074055016451,1198,3021,2016-02-17 17:01:14+00:00
699801817392291840,846,2767,2016-02-17 03:45:29+00:00
699788877217865730,469,2052,2016-02-17 02:54:04+00:00
699779630832685056,1104,2497,2016-02-17 02:17:19+00:00
699775878809702401,538,1798,2016-02-17 02:02:25+00:00
699691744225525762,4148,9425,2016-02-16 20:28:06+00:00
699446877801091073,2394,5492,2016-02-16 04:15:05+00:00
699434518667751424,464,2022,2016-02-16 03:25:58+00:00
699423671849451520,287,1249,2016-02-16 02:42:52+00:00
699413908797464576,569,1924,2016-02-16 02:04:04+00:00
699370870310113280,391,1747,2016-02-15 23:13:03+00:00
699323444782047232,783,2887,2016-02-15 20:04:36+00:00
699088579889332224,561,2079,2016-02-15 04:31:20+00:00
699079609774645248,570,2253,2016-02-15 03:55:41+00:00
699072405256409088,1076,2707,2016-02-15 03:27:04+00:00
699060279947165696,1614,3421,2016-02-15 02:38:53+00:00
699036661657767936,1088,2395,2016-02-15 01:05:02+00:00
698989035503689728,876,3072,2016-02-14 21:55:47+00:00
698953797952008193,824,2477,2016-02-14 19:35:46+00:00
698907974262222848,553,2334,2016-02-14 16:33:40+00:00
698710712454139905,616,2261,2016-02-14 03:29:49+00:00
698703483621523456,335,1316,2016-02-14 03:01:06+00:00
698635131305795584,312,1199,2016-02-13 22:29:29+00:00
698549713696649216,558,2150,2016-02-13 16:50:04+00:00
698355670425473025,394,1701,2016-02-13 03:59:01+00:00
698342080612007937,868,2069,2016-02-13 03:05:01+00:00
698262614669991936,1793,4388,2016-02-12 21:49:15+00:00
698195409219559425,5438,15471,2016-02-12 17:22:12+00:00
698178924120031232,674,2585,2016-02-12 16:16:41+00:00
697995514407682048,305,1408,2016-02-12 04:07:53+00:00
697990423684476929,1167,3008,2016-02-12 03:47:39+00:00
697943111201378304,613,2187,2016-02-12 00:39:39+00:00
697881462549430272,1054,2774,2016-02-11 20:34:41+00:00
697630435728322560,497,1597,2016-02-11 03:57:11+00:00
697616773278015490,921,2888,2016-02-11 03:02:54+00:00
697596423848730625,1131,2767,2016-02-11 01:42:02+00:00
697575480820686848,452,1882,2016-02-11 00:18:49+00:00
697516214579523584,990,1868,2016-02-10 20:23:19+00:00
697482927769255936,598,2230,2016-02-10 18:11:03+00:00
697463031882764288,1267,3158,2016-02-10 16:51:59+00:00
697270446429966336,1712,4338,2016-02-10 04:06:43+00:00
697259378236399616,900,3035,2016-02-10 03:22:44+00:00
697255105972801536,1052,2836,2016-02-10 03:05:46+00:00
697242256848379904,615,2322,2016-02-10 02:14:42+00:00
696900204696625153,933,2906,2016-02-09 03:35:31+00:00
696894894812565505,615,2161,2016-02-09 03:14:25+00:00
696886256886657024,1625,4437,2016-02-09 02:40:05+00:00
